Date,Author,Version,Rating,Review Title,Review Description,Categories
2025-06-19T11:21:09-07:00,Pacomayon,EARLYACCESS-0.3.0-613,5,Excellent Game IMO,"Very exciting game, it’s fun, great when playing with others (especially friends) and is overall just a good VR game, would definitely recommend.",
2025-06-19T11:20:57-07:00,froogythefrog1468,EARLYACCESS-0.3.0-613,5,Orion Drift X Yeeps Hide & Seek?,"Fun game, like yeeps and Orion drift combined. Also... Give me da Banana!!! 🍌🍌🍌🍌🍌",
2025-06-19T11:20:54-07:00,Darmander25,EARLYACCESS-0.3.0-613,5,Great game,This game is great and has great mechanics I'm lucky I got to alpha test this because I absolutely love this game,
2025-06-19T11:20:49-07:00,fazzzzzzbearr,EARLYACCESS-0.3.0-613,5,,This game is really fun but the only thing it needs is more quest and it’s still my favorite \n￼,
2025-06-19T11:20:38-07:00,Fancycone,EARLYACCESS-0.3.0-613,5,Gravi,I went into a higher life from from this game I have opened my third eye playing this,
2025-06-19T11:20:21-07:00,ClipzyBaller,EARLYACCESS-0.3.0-613,5,FUN!,This game is definitely a 5 star it introduces gravity and overall it’s a very fun game!,
2025-06-19T11:20:21-07:00,Xboom_15,EARLYACCESS-0.3.0-613,5,I love this game,I’ve been waiting for a month and it’s finally out. I can’t wait for other people to experience it.,
2025-06-19T11:20:04-07:00,sigma_yeep097,EARLYACCESS-0.3.0-613,5,Best game of all time,Very fun,
2025-06-19T11:17:28-07:00,Flurri,EARLYACCESS-0.3.0-613,5,From the start,I’ve been playing gravi since the 22nd of may.\nThis game has so much to offer and it’s very fun to play. It has cool mechanics that are very interesting. Hope your hop in and join in on this he fun.,
2025-06-19T11:14:29-07:00,Pumpko.PNG,EARLYACCESS-0.3.0-613,5,Gravi ruined my life,I’m short it ruined my life by being WAY TOO FUN 😡😡😡 they should KEEP this game on the quest store but should make them put a warning in game about it being too fun anyways 5 stars,
2025-06-19T11:07:28-07:00,goldentoast.999,EARLYACCESS-0.3.0-613,5,Fun games,"Crazy game, fun, chaotic￼",
2025-06-19T11:06:22-07:00,ratatolle.15,EARLYACCESS-0.3.0-613,5,I love this game,Soo I am a beta tester well og beta and all the Experiment with the game. I loved it. It is a wonderful game,
2025-06-19T11:04:59-07:00,thevibem,EARLYACCESS-0.3.0-613,5,Very good,"I’m glad to be a part of this game, love being an alpha tester and in game moderator for GRAVI. Love the game modes too",
2025-06-19T11:04:45-07:00,watermelonpopper,EARLYACCESS-0.3.0-613,5,Good game,Very fun game with nice players!,
2025-06-19T11:03:24-07:00,Milton.the.yeeper,EARLYACCESS-0.3.0-613,5,Gravi,"A great game, I don't have so much time so i'll end it here",
2025-06-19T11:03:21-07:00,MehReal,EARLYACCESS-0.3.0-613,5,this game gave me space talk.,because yes,
2025-06-19T11:02:36-07:00,The_Real_King_Nugget,EARLYACCESS-0.3.0-613,5,Good game,I love the tools it’s fun to play with friends to,
